scenario_day,hour,is_peak_time,zone_type,booth_id,artist_popularity,artist_popularity_score,stage_capacity,expected_stage_crowd,stage_load_ratio,is_night_booth,event_soon,minutes_to_next_event,gps_count_nearby,reservation_count,checked_in_count,available_seats,wait_minutes,remaining_stock,event_count_context,data_source,rule_based_level,target_congestion
8,12,0,FOOD,57,LOW,1,3003,647,0.215,0,0,360,27,6,3,8,16,61,18,HYBRID_SIMULATED,BUSY,BUSY
8,12,0,EXPERIENCE,1,LOW,1,3003,647,0.215,0,0,360,31,14,5,0,40,137,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,12,0,GOODS,80,LOW,1,3003,647,0.215,0,0,360,24,4,1,9,22,85,18,HYBRID_SIMULATED,BUSY,NORMAL
8,12,0,SAFETY,14,LOW,1,3003,647,0.215,0,0,360,11,3,0,3,8,132,18,HYBRID_SIMULATED,NORMAL,LOW
8,13,0,STAGE,42,LOW,1,3347,177,0.053,0,0,300,21,1,1,21,21,82,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,13,0,PUB,0,LOW,1,3347,177,0.053,0,0,300,3,1,0,22,23,59,18,HYBRID_SIMULATED,LOW,LOW
8,13,0,FOOD,79,LOW,1,3347,177,0.053,0,0,300,22,1,0,14,21,67,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,13,0,EXPERIENCE,36,LOW,1,3347,177,0.053,0,0,300,46,0,0,24,25,132,18,HYBRID_SIMULATED,NORMAL,BUSY
8,13,0,GOODS,38,LOW,1,3347,177,0.053,0,0,300,20,8,3,12,21,29,18,HYBRID_SIMULATED,BUSY,BUSY
8,13,0,SAFETY,24,LOW,1,3347,177,0.053,0,0,300,23,0,0,18,10,111,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,14,0,STAGE,41,LOW,1,3775,545,0.144,0,0,240,17,0,0,21,25,108,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,14,0,PUB,0,LOW,1,3775,545,0.144,0,0,240,8,5,2,13,24,73,18,HYBRID_SIMULATED,BUSY,NORMAL
8,14,0,FOOD,77,LOW,1,3775,545,0.144,0,0,240,18,6,3,4,27,56,18,HYBRID_SIMULATED,BUSY,BUSY
8,14,0,EXPERIENCE,16,LOW,1,3775,545,0.144,0,0,240,42,11,3,3,33,44,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,14,0,GOODS,48,LOW,1,3775,545,0.144,0,0,240,15,2,0,16,10,56,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,14,0,SAFETY,39,LOW,1,3775,545,0.144,0,0,240,25,0,0,18,11,116,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,15,0,STAGE,42,MEDIUM,2,3933,605,0.154,0,0,180,25,5,5,12,29,131,18,HYBRID_SIMULATED,BUSY,BUSY
8,15,0,PUB,0,MEDIUM,2,3933,605,0.154,0,0,180,27,6,3,11,28,51,18,HYBRID_SIMULATED,BUSY,BUSY
8,15,0,FOOD,10,MEDIUM,2,3933,605,0.154,0,0,180,25,2,0,16,12,70,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,15,0,EXPERIENCE,6,MEDIUM,2,3933,605,0.154,0,0,180,31,1,1,15,3,92,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,15,0,GOODS,80,MEDIUM,2,3933,605,0.154,0,0,180,14,1,0,17,8,51,18,HYBRID_SIMULATED,NORMAL,LOW
8,15,0,SAFETY,34,MEDIUM,2,3933,605,0.154,0,0,180,21,0,0,18,11,101,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,16,0,STAGE,42,LOW,1,3872,596,0.154,0,0,120,10,4,2,15,32,141,18,HYBRID_SIMULATED,BUSY,BUSY
8,16,0,PUB,0,LOW,1,3872,596,0.154,0,0,120,11,7,5,0,29,14,18,HYBRID_SIMULATED,VERY_BUSY,NORMAL
8,16,0,FOOD,22,LOW,1,3872,596,0.154,0,0,120,28,2,1,12,18,58,18,HYBRID_SIMULATED,NORMAL,BUSY
8,16,0,EXPERIENCE,78,LOW,1,3872,596,0.154,0,0,120,27,1,0,17,16,61,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,16,0,GOODS,8,LOW,1,3872,596,0.154,0,0,120,23,3,2,7,23,63,18,HYBRID_SIMULATED,BUSY,BUSY
8,16,0,SAFETY,71,LOW,1,3872,596,0.154,0,0,120,21,3,1,11,21,128,18,HYBRID_SIMULATED,BUSY,NORMAL
8,17,0,STAGE,41,LOW,1,3720,590,0.159,0,0,60,28,1,1,21,32,149,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,17,0,PUB,0,LOW,1,3720,590,0.159,0,0,60,8,2,0,17,16,70,18,HYBRID_SIMULATED,NORMAL,LOW
8,17,0,FOOD,22,LOW,1,3720,590,0.159,0,0,60,17,0,0,16,13,32,18,HYBRID_SIMULATED,NORMAL,LOW
8,17,0,EXPERIENCE,46,LOW,1,3720,590,0.159,0,0,60,48,6,1,10,26,79,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
8,17,0,GOODS,60,LOW,1,3720,590,0.159,0,0,60,23,5,1,5,20,35,18,HYBRID_SIMULATED,BUSY,BUSY
8,17,0,SAFETY,81,LOW,1,3720,590,0.159,0,0,60,23,1,0,20,1,103,18,HYBRID_SIMULATED,NORMAL,LOW
8,18,1,STAGE,42,LOW,1,3919,997,0.254,0,1,20,52,2,0,16,38,77,18,HYBRID_SIMULATED,BUSY,BUSY
8,18,1,PUB,0,LOW,1,3919,997,0.254,1,0,30,59,4,0,18,33,50,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
8,18,1,FOOD,77,LOW,1,3919,997,0.254,1,0,30,63,9,6,13,45,38,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,18,1,EXPERIENCE,11,LOW,1,3919,997,0.254,0,0,10,23,0,0,15,32,89,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,18,1,GOODS,60,LOW,1,3919,997,0.254,0,0,30,20,3,1,14,19,37,18,HYBRID_SIMULATED,NORMAL,BUSY
8,18,1,SAFETY,71,LOW,1,3919,997,0.254,0,0,45,22,0,0,15,16,86,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,19,1,STAGE,41,MEDIUM,2,3311,2561,0.773,0,1,20,48,4,0,13,36,93,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
8,19,1,PUB,0,MEDIUM,2,3311,2561,0.773,1,0,45,68,12,3,0,67,39,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,19,1,FOOD,59,MEDIUM,2,3311,2561,0.773,1,0,10,59,9,6,4,34,37,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,19,1,EXPERIENCE,58,MEDIUM,2,3311,2561,0.773,0,0,20,31,11,6,0,35,88,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,19,1,GOODS,3,MEDIUM,2,3311,2561,0.773,0,0,30,40,0,0,15,28,90,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,19,1,SAFETY,50,MEDIUM,2,3311,2561,0.773,0,0,30,22,10,1,3,0,78,18,HYBRID_SIMULATED,BUSY,NORMAL
8,20,1,STAGE,42,MEDIUM,2,3944,2305,0.584,0,1,0,44,0,0,21,27,123,18,HYBRID_SIMULATED,NORMAL,VERY_BUSY
8,20,1,PUB,0,MEDIUM,2,3944,2305,0.584,1,0,20,55,12,6,0,43,35,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,20,1,FOOD,2,MEDIUM,2,3944,2305,0.584,1,0,0,50,13,7,0,38,19,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,20,1,EXPERIENCE,1,MEDIUM,2,3944,2305,0.584,0,0,20,29,6,4,5,26,122,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
8,20,1,GOODS,48,MEDIUM,2,3944,2305,0.584,0,0,30,32,1,0,12,29,45,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,20,1,SAFETY,71,MEDIUM,2,3944,2305,0.584,0,0,30,37,4,3,14,19,50,18,HYBRID_SIMULATED,BUSY,BUSY
8,21,1,STAGE,42,HIGH,3,3067,3809,1.242,0,1,0,88,2,0,17,36,106,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
8,21,1,PUB,0,HIGH,3,3067,3809,1.242,1,0,20,39,7,2,10,23,23,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
8,21,1,FOOD,37,HIGH,3,3067,3809,1.242,1,0,10,39,10,4,12,39,7,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,21,1,EXPERIENCE,31,HIGH,3,3067,3809,1.242,0,0,10,8,0,0,18,13,85,18,HYBRID_SIMULATED,LOW,NORMAL
8,21,1,GOODS,13,HIGH,3,3067,3809,1.242,0,0,45,29,0,0,14,9,31,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,21,1,SAFETY,4,HIGH,3,3067,3809,1.242,0,0,20,21,2,1,11,23,108,18,HYBRID_SIMULATED,NORMAL,BUSY
8,22,1,STAGE,41,LOW,1,3429,1179,0.344,0,1,20,43,6,3,10,28,67,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,22,1,PUB,0,LOW,1,3429,1179,0.344,1,0,20,59,10,1,1,54,19,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,22,1,FOOD,52,LOW,1,3429,1179,0.344,1,0,20,58,7,1,7,31,30,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
8,22,1,EXPERIENCE,11,LOW,1,3429,1179,0.344,0,0,45,18,2,2,19,9,112,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,22,1,GOODS,18,LOW,1,3429,1179,0.344,0,0,30,13,2,2,6,7,41,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,22,1,SAFETY,56,LOW,1,3429,1179,0.344,0,0,10,35,1,0,17,8,106,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,23,0,STAGE,41,LOW,1,3128,334,0.107,0,0,0,10,4,2,12,18,99,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,23,0,PUB,0,LOW,1,3128,334,0.107,1,0,30,63,9,5,9,48,23,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,23,0,FOOD,79,LOW,1,3128,334,0.107,1,0,45,61,14,7,0,58,30,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,23,0,EXPERIENCE,26,LOW,1,3128,334,0.107,0,0,20,14,3,3,13,10,86,18,HYBRID_SIMULATED,BUSY,NORMAL
8,23,0,GOODS,3,LOW,1,3128,334,0.107,0,0,45,17,3,0,21,0,24,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,23,0,SAFETY,81,LOW,1,3128,334,0.107,0,0,20,18,1,0,15,5,132,18,HYBRID_SIMULATED,NORMAL,LOW
8,24,0,STAGE,42,LOW,1,3526,353,0.1,0,0,0,21,0,0,19,17,96,18,HYBRID_SIMULATED,NORMAL,NORMAL
8,24,0,PUB,0,LOW,1,3526,353,0.1,1,0,20,72,5,2,4,45,15,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,24,0,FOOD,20,LOW,1,3526,353,0.1,1,0,45,40,12,1,3,48,0,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
8,24,0,EXPERIENCE,1,LOW,1,3526,353,0.1,0,0,30,18,8,1,0,21,114,18,HYBRID_SIMULATED,BUSY,BUSY
8,24,0,GOODS,18,LOW,1,3526,353,0.1,0,0,10,33,5,0,15,25,28,18,HYBRID_SIMULATED,BUSY,BUSY
8,24,0,SAFETY,44,LOW,1,3526,353,0.1,0,0,45,6,0,0,21,0,73,18,HYBRID_SIMULATED,LOW,LOW
9,10,0,STAGE,42,HIGH,3,3496,643,0.184,0,0,480,25,4,3,15,31,169,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,10,0,PUB,0,HIGH,3,3496,643,0.184,0,0,480,18,1,0,18,30,62,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,10,0,FOOD,54,HIGH,3,3496,643,0.184,0,0,480,22,2,0,8,22,55,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,10,0,EXPERIENCE,21,HIGH,3,3496,643,0.184,0,0,480,13,0,0,17,11,116,18,HYBRID_SIMULATED,NORMAL,LOW
9,10,0,GOODS,18,HIGH,3,3496,643,0.184,0,0,480,11,3,0,16,22,70,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,10,0,SAFETY,29,HIGH,3,3496,643,0.184,0,0,480,11,0,0,17,0,138,18,HYBRID_SIMULATED,LOW,LOW
9,11,0,STAGE,42,MEDIUM,2,3701,672,0.182,0,0,420,7,2,0,14,3,111,18,HYBRID_SIMULATED,LOW,NORMAL
9,11,0,PUB,0,MEDIUM,2,3701,672,0.182,0,0,420,11,1,0,23,24,50,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,11,0,FOOD,2,MEDIUM,2,3701,672,0.182,0,0,420,21,3,1,16,29,62,18,HYBRID_SIMULATED,BUSY,BUSY
9,11,0,EXPERIENCE,16,MEDIUM,2,3701,672,0.182,0,0,420,22,5,0,11,18,101,18,HYBRID_SIMULATED,BUSY,BUSY
9,11,0,GOODS,3,MEDIUM,2,3701,672,0.182,0,0,420,14,1,0,12,4,65,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,11,0,SAFETY,4,MEDIUM,2,3701,672,0.182,0,0,420,17,4,1,7,17,113,18,HYBRID_SIMULATED,BUSY,NORMAL
9,12,0,STAGE,42,MEDIUM,2,3344,628,0.188,0,0,360,23,4,3,11,16,57,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,12,0,PUB,0,MEDIUM,2,3344,628,0.188,0,0,360,22,1,1,20,23,69,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,12,0,FOOD,7,MEDIUM,2,3344,628,0.188,0,0,360,18,0,0,16,10,58,18,HYBRID_SIMULATED,NORMAL,LOW
9,12,0,EXPERIENCE,6,MEDIUM,2,3344,628,0.188,0,0,360,37,0,0,19,11,91,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,12,0,GOODS,65,MEDIUM,2,3344,628,0.188,0,0,360,16,5,1,6,24,39,18,HYBRID_SIMULATED,BUSY,NORMAL
9,12,0,SAFETY,81,MEDIUM,2,3344,628,0.188,0,0,360,15,3,3,13,1,136,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,13,0,STAGE,42,MEDIUM,2,3787,1048,0.277,0,0,300,31,0,0,18,21,111,18,HYBRID_SIMULATED,NORMAL,BUSY
9,13,0,PUB,0,MEDIUM,2,3787,1048,0.277,0,0,300,4,0,0,22,11,73,18,HYBRID_SIMULATED,LOW,LOW
9,13,0,FOOD,25,MEDIUM,2,3787,1048,0.277,0,0,300,17,0,0,15,21,72,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,13,0,EXPERIENCE,36,MEDIUM,2,3787,1048,0.277,0,0,300,47,0,0,10,28,112,18,HYBRID_SIMULATED,NORMAL,BUSY
9,13,0,GOODS,3,MEDIUM,2,3787,1048,0.277,0,0,300,15,7,2,5,30,12,18,HYBRID_SIMULATED,BUSY,BUSY
9,13,0,SAFETY,14,MEDIUM,2,3787,1048,0.277,0,0,300,16,1,1,25,14,136,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,14,0,STAGE,41,HIGH,3,3406,1085,0.319,0,0,240,21,5,1,10,25,77,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,14,0,PUB,0,HIGH,3,3406,1085,0.319,0,0,240,7,3,0,18,30,44,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,14,0,FOOD,32,HIGH,3,3406,1085,0.319,0,0,240,24,0,0,16,23,70,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,14,0,EXPERIENCE,73,HIGH,3,3406,1085,0.319,0,0,240,41,0,0,11,31,95,18,HYBRID_SIMULATED,NORMAL,BUSY
9,14,0,GOODS,38,HIGH,3,3406,1085,0.319,0,0,240,30,6,6,7,19,16,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,14,0,SAFETY,9,HIGH,3,3406,1085,0.319,0,0,240,18,4,0,17,7,110,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,15,0,STAGE,42,MEDIUM,2,3316,774,0.233,0,0,180,29,0,0,17,25,106,18,HYBRID_SIMULATED,NORMAL,BUSY
9,15,0,PUB,0,MEDIUM,2,3316,774,0.233,0,0,180,12,0,0,18,13,67,18,HYBRID_SIMULATED,NORMAL,LOW
9,15,0,FOOD,37,MEDIUM,2,3316,774,0.233,0,0,180,10,0,0,13,29,68,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,15,0,EXPERIENCE,36,MEDIUM,2,3316,774,0.233,0,0,180,19,1,0,14,20,115,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,15,0,GOODS,28,MEDIUM,2,3316,774,0.233,0,0,180,13,0,0,22,15,33,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,15,0,SAFETY,9,MEDIUM,2,3316,774,0.233,0,0,180,16,0,0,12,9,121,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,16,0,STAGE,41,LOW,1,3589,204,0.057,0,0,120,25,5,5,9,32,55,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
9,16,0,PUB,0,LOW,1,3589,204,0.057,0,0,120,4,0,0,19,20,44,18,HYBRID_SIMULATED,LOW,LOW
9,16,0,FOOD,25,LOW,1,3589,204,0.057,0,0,120,22,4,3,19,37,36,18,HYBRID_SIMULATED,BUSY,BUSY
9,16,0,EXPERIENCE,78,LOW,1,3589,204,0.057,0,0,120,51,0,0,18,25,85,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,16,0,GOODS,28,LOW,1,3589,204,0.057,0,0,120,39,3,0,12,25,48,18,HYBRID_SIMULATED,NORMAL,BUSY
9,16,0,SAFETY,71,LOW,1,3589,204,0.057,0,0,120,15,3,0,15,2,106,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,17,0,STAGE,42,HIGH,3,3832,920,0.24,0,0,60,18,5,4,16,10,54,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,17,0,PUB,0,HIGH,3,3832,920,0.24,0,0,60,26,4,4,22,31,48,18,HYBRID_SIMULATED,BUSY,BUSY
9,17,0,FOOD,20,HIGH,3,3832,920,0.24,0,0,60,13,5,1,10,26,56,18,HYBRID_SIMULATED,BUSY,NORMAL
9,17,0,EXPERIENCE,63,HIGH,3,3832,920,0.24,0,0,60,24,0,0,16,13,95,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,17,0,GOODS,38,HIGH,3,3832,920,0.24,0,0,60,23,8,3,2,26,11,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
9,17,0,SAFETY,66,HIGH,3,3832,920,0.24,0,0,60,15,7,5,0,27,72,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
9,18,1,STAGE,42,LOW,1,3515,1459,0.415,0,1,30,50,3,0,13,37,107,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,18,1,PUB,0,LOW,1,3515,1459,0.415,1,0,20,72,10,3,6,41,32,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,18,1,FOOD,27,LOW,1,3515,1459,0.415,1,0,30,62,6,6,8,45,69,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,18,1,EXPERIENCE,1,LOW,1,3515,1459,0.415,0,0,10,10,11,6,4,25,94,18,HYBRID_SIMULATED,BUSY,BUSY
9,18,1,GOODS,80,LOW,1,3515,1459,0.415,0,0,0,10,5,0,8,24,61,18,HYBRID_SIMULATED,NORMAL,BUSY
9,18,1,SAFETY,34,LOW,1,3515,1459,0.415,0,0,20,30,2,2,11,12,127,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,19,1,STAGE,41,MEDIUM,2,3994,1408,0.353,0,1,30,50,0,0,18,29,119,18,HYBRID_SIMULATED,NORMAL,VERY_BUSY
9,19,1,PUB,0,MEDIUM,2,3994,1408,0.353,1,0,45,61,9,3,4,45,4,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,19,1,FOOD,40,MEDIUM,2,3994,1408,0.353,1,0,30,53,6,1,6,44,44,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,19,1,EXPERIENCE,63,MEDIUM,2,3994,1408,0.353,0,0,45,25,6,5,10,16,113,18,HYBRID_SIMULATED,BUSY,BUSY
9,19,1,GOODS,65,MEDIUM,2,3994,1408,0.353,0,0,0,26,3,3,11,29,63,18,HYBRID_SIMULATED,BUSY,BUSY
9,19,1,SAFETY,50,MEDIUM,2,3994,1408,0.353,0,0,10,35,6,4,2,24,86,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,20,1,STAGE,42,LOW,1,3681,646,0.175,0,1,45,48,5,1,12,34,93,18,HYBRID_SIMULATED,VERY_BUSY,BUSY
9,20,1,PUB,0,LOW,1,3681,646,0.175,1,0,30,65,7,2,0,41,22,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,20,1,FOOD,62,LOW,1,3681,646,0.175,1,0,10,65,6,2,7,35,37,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,20,1,EXPERIENCE,11,LOW,1,3681,646,0.175,0,0,20,15,3,0,13,17,106,18,HYBRID_SIMULATED,NORMAL,BUSY
9,20,1,GOODS,18,LOW,1,3681,646,0.175,0,0,45,27,2,0,10,16,58,18,HYBRID_SIMULATED,NORMAL,BUSY
9,20,1,SAFETY,19,LOW,1,3681,646,0.175,0,0,30,29,2,2,13,14,115,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,21,1,STAGE,42,MEDIUM,2,3465,2951,0.852,0,1,45,48,0,0,14,32,108,18,HYBRID_SIMULATED,NORMAL,VERY_BUSY
9,21,1,PUB,0,MEDIUM,2,3465,2951,0.852,1,0,30,61,7,3,9,44,3,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,21,1,FOOD,74,MEDIUM,2,3465,2951,0.852,1,0,45,56,5,3,5,28,0,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,21,1,EXPERIENCE,6,MEDIUM,2,3465,2951,0.852,0,0,10,9,3,2,15,4,101,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,21,1,GOODS,80,MEDIUM,2,3465,2951,0.852,0,0,10,25,0,0,12,16,60,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,21,1,SAFETY,4,MEDIUM,2,3465,2951,0.852,0,0,0,27,2,1,11,0,50,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,22,1,STAGE,42,MEDIUM,2,3206,2003,0.625,0,1,0,44,3,2,10,26,112,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,22,1,PUB,0,MEDIUM,2,3206,2003,0.625,1,0,0,56,4,1,7,31,21,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,22,1,FOOD,40,MEDIUM,2,3206,2003,0.625,1,0,10,55,4,0,13,46,50,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,22,1,EXPERIENCE,36,MEDIUM,2,3206,2003,0.625,0,0,45,24,4,1,11,18,94,18,HYBRID_SIMULATED,BUSY,BUSY
9,22,1,GOODS,60,MEDIUM,2,3206,2003,0.625,0,0,30,16,4,3,10,5,14,18,HYBRID_SIMULATED,BUSY,NORMAL
9,22,1,SAFETY,50,MEDIUM,2,3206,2003,0.625,0,0,30,22,9,3,1,8,110,18,HYBRID_SIMULATED,BUSY,NORMAL
9,23,0,STAGE,42,MEDIUM,2,3636,332,0.091,0,0,0,18,0,0,23,28,112,18,HYBRID_SIMULATED,NORMAL,BUSY
9,23,0,PUB,0,MEDIUM,2,3636,332,0.091,1,0,45,61,8,3,8,38,42,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,23,0,FOOD,77,MEDIUM,2,3636,332,0.091,1,0,45,59,8,1,8,42,33,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,23,0,EXPERIENCE,26,MEDIUM,2,3636,332,0.091,0,0,0,27,2,0,21,9,120,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,23,0,GOODS,18,MEDIUM,2,3636,332,0.091,0,0,0,22,0,0,20,15,47,18,HYBRID_SIMULATED,NORMAL,LOW
9,23,0,SAFETY,19,MEDIUM,2,3636,332,0.091,0,0,45,8,3,1,7,0,109,18,HYBRID_SIMULATED,NORMAL,LOW
9,24,0,STAGE,42,LOW,1,3452,900,0.261,0,0,0,24,4,2,10,35,159,18,HYBRID_SIMULATED,BUSY,BUSY
9,24,0,PUB,0,LOW,1,3452,900,0.261,1,0,20,61,7,4,6,52,2,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
9,24,0,FOOD,20,LOW,1,3452,900,0.261,1,0,10,57,4,2,9,19,48,18,HYBRID_SIMULATED,BUSY,VERY_BUSY
9,24,0,EXPERIENCE,46,LOW,1,3452,900,0.261,0,0,20,10,5,1,11,5,86,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,24,0,GOODS,55,LOW,1,3452,900,0.261,0,0,20,6,4,0,13,28,40,18,HYBRID_SIMULATED,NORMAL,NORMAL
9,24,0,SAFETY,50,LOW,1,3452,900,0.261,0,0,30,23,0,0,14,6,93,18,HYBRID_SIMULATED,NORMAL,LOW
10,10,0,STAGE,41,LOW,1,3286,1041,0.317,0,0,480,18,0,0,22,25,74,18,HYBRID_SIMULATED,NORMAL,NORMAL
10,10,0,PUB,0,LOW,1,3286,1041,0.317,0,0,480,2,2,0,19,23,45,18,HYBRID_SIMULATED,LOW,LOW
10,10,0,FOOD,77,LOW,1,3286,1041,0.317,0,0,480,35,8,3,7,24,47,18,HYBRID_SIMULATED,BUSY,BUSY
10,10,0,EXPERIENCE,1,LOW,1,3286,1041,0.317,0,0,480,16,12,3,0,40,101,18,HYBRID_SIMULATED,VERY_BUSY,VERY_BUSY
10,10,0,GOODS,18,LOW,1,3286,1041,0.317,0,0,480,14,0,0,22,19,93,18,HYBRID_SIMULATED,NORMAL,NORMAL
10,10,0,SAFETY,4,LOW,1,3286,1041,0.317,0,0,480,13,0,0,22,0,61,18,HYBRID_SIMULATED,LOW,LOW
10,11,0,STAGE,41,MEDIUM,2,3546,984,0.277,0,0,420,17,3,2,7,21,74,18,HYBRID_SIMULATED,BUSY,BUSY
10,11,0,PUB,0,MEDIUM,2,3546,984,0.277,0,0,420,15,0,0,18,12,81,18,HYBRID_SIMULATED,NORMAL,NORMAL
10,11,0,FOOD,35,MEDIUM,2,3546,984,0.277,0,0,420,22,2,2,12,15,71,18,HYBRID_SIMULATED,NORMAL,NORMAL
10,11,0,EXPERIENCE,46,MEDIUM,2,3546,984,0.277,0,0,420,19,3,0,8,11,147,18,HYBRID_SIMULATED,NORMAL,NORMAL
10,11,0,GOODS,80,MEDIUM,2,3546,984,0.277,0,0,420,15,0,0,22,3,71,18,HYBRID_SIMULATED,NORMAL,NORMAL
10,11,0,SAFETY,19,MEDIUM,2,3546,984,0.277,0,0,420,14,0,0,20,6,56,18,HYBRID_SIMULATED,NORMAL,LOW
10,12,0,STAGE,41,LOW,1,3872,538,0.139,0,0,360,27,4,2,12,15,163,18,HYBRID_SIMULATED,BUSY,BUSY
10,12,0,PUB,0,LOW,1,3872,538,0.139,0,0,360,23,4,3,20,31,68,18,HYBRID_SIMULATED,BUSY,BUSY
10,12,0,FOOD,72,LOW,1,3872,538,0.139,0,0,360,20,1,0,16,27,70,18,HYBRID_SIMULATED,NORMAL,NORMAL
10,12,0,EXPERIENCE,26,LOW,1,3872,538,0.139,0,0,360,41,2,0,13,12,110,18,HYBRID_SIMULATED,NORMAL,NORMAL
